runtime,profile,controller,seed,training_seed,session_id,iteration,action,reward,cumulative_reward,coverage_quality_position,sample_quality_position,freshness_quality_position,cpu_percent,memory_percent,input_multiplier
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,7,hold,0.6640720575749737,4.578157433721101,1.0,1.0,1.0,0.9,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,8,hold,0.6656405646302312,5.243797998351332,1.0,1.0,1.0,0.4,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,9,hold,0.6656407739170529,5.909438772268385,1.0,1.0,1.0,0.4,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,10,hold,0.6657978197853331,6.575236592053718,1.0,1.0,1.0,0.35,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,11,hold,0.6659670517699872,7.241203643823706,1.0,1.0,1.0,0.3,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,12,hold,0.6662804091723289,7.907484052996034,1.0,1.0,1.0,0.2,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,13,hold,0.6648685598143631,8.572352612810398,1.0,1.0,1.0,0.65,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,14,hold,0.666280308223661,9.238632921034059,1.0,1.0,1.0,0.2,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,15,hold,0.6659665238609254,9.904599444894984,1.0,1.0,1.0,0.3,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,16,hold,0.666280614167913,10.570880059062898,1.0,1.0,1.0,0.2,13.2,3.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,17,hold,0.6659668431958992,11.236846902258797,1.0,1.0,1.0,0.3,13.2,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,18,hold,0.5785171360766472,11.815364038335444,1.0,1.0,1.0,27.799999999999997,13.600000000000001,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,19,hold,0.5778884194216121,12.393252457757056,1.0,1.0,1.0,28.0,13.6,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,20,hold,0.5863596550180099,12.979612112775065,1.0,1.0,1.0,25.3,13.6,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,21,hold,0.655505996634246,13.635118109409312,1.0,1.0,1.0,3.4000000000000004,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,22,hold,0.6652300477162294,14.30034815712554,1.0,1.0,1.0,0.3,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,23,hold,0.663975697049304,14.964323854174845,1.0,1.0,1.0,0.7,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,24,hold,0.665545171999522,15.629869026174367,1.0,1.0,1.0,0.2,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,25,hold,0.6652308555689153,16.295099881743283,1.0,1.0,1.0,0.3,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,26,hold,0.6652315744135047,16.960331456156787,1.0,1.0,1.0,0.3,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,27,hold,0.6619373154804551,17.62226877163724,1.0,1.0,1.0,1.3499999999999999,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,28,hold,0.6652313035066795,18.28750007514392,1.0,1.0,1.0,0.3,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,29,hold,0.6655452083864459,18.95304528353037,1.0,1.0,1.0,0.2,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,30,hold,0.6642903771869282,19.617335660717295,1.0,1.0,1.0,0.6,13.45,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,31,hold,0.6665451525834827,20.283880813300776,1.0,1.0,1.0,0.35,12.95,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,32,hold,0.6667024580521146,20.95058327135289,1.0,1.0,1.0,0.3,12.95,12.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,33,hold,0.6667023869234538,21.617285658276344,1.0,1.0,1.0,0.3,12.95,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,34,hold,0.5777515390246759,22.19503719730102,1.0,1.0,1.0,27.95,13.700000000000001,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,35,hold,0.5732924083558111,22.76832960565683,1.0,1.0,1.0,28.2,14.95,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,36,hold,0.5687050738507697,23.3370346795076,1.0,1.0,1.0,28.35,16.35,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,37,hold,0.5648397862643975,23.901874465771996,1.0,1.0,1.0,28.55,17.45,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,38,hold,0.5637221451835583,24.465596610955554,1.0,1.0,1.0,28.25,18.15,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,39,hold,0.5629375697244441,25.028534180679998,1.0,1.0,1.0,28.5,18.15,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,40,hold,0.5629371302285979,25.591471310908595,1.0,1.0,1.0,28.5,18.15,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,41,hold,0.571768627401428,26.163239938310024,1.0,1.0,1.0,26.2,17.6,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,42,hold,0.5742805955468895,26.737520533856912,1.0,1.0,1.0,25.4,17.6,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,43,hold,0.5746037690255206,27.312124302882435,1.0,1.0,1.0,25.25,17.65,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,44,hold,0.5747707737483811,27.886895076630815,1.0,1.0,1.0,25.15,17.7,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,45,hold,0.5736716454869051,28.46056672211772,1.0,1.0,1.0,25.5,17.7,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,46,hold,0.6087597454295439,29.069326467547263,1.0,1.0,1.0,17.75,13.25,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,47,hold,0.6087597454295439,29.678086212976808,1.0,1.0,1.0,0.2,13.25,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,48,hold,0.6087597454295439,30.286845958406353,1.0,1.0,1.0,0.3,13.25,48.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,49,hold,0.6087597454295439,30.895605703835898,1.0,1.0,1.0,0.45,13.25,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,50,hold,0.5805170422577643,31.47612274609366,1.0,1.0,1.0,27.349999999999998,13.4,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,51,hold,0.6197513104367849,32.09587405653045,1.0,1.0,1.0,14.75,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,52,hold,0.6650845362298574,32.7609585927603,1.0,1.0,1.0,0.3,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,53,hold,0.6646138207686003,33.425572413528904,1.0,1.0,1.0,0.45,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,54,hold,0.6641422821762115,34.08971469570512,1.0,1.0,1.0,0.6,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,55,hold,0.6653970351194713,34.75511173082459,1.0,1.0,1.0,0.2,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,56,hold,0.6649272579008927,35.42003898872548,1.0,1.0,1.0,0.35,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,57,hold,0.664927452182243,36.08496644090772,1.0,1.0,1.0,0.35,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,58,hold,0.6639860969380955,36.74895253784582,1.0,1.0,1.0,0.65,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,59,hold,0.6649276239620265,37.413880161807846,1.0,1.0,1.0,0.35,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,60,hold,0.6650844944557337,38.07896465626358,1.0,1.0,1.0,0.3,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,61,hold,0.6624174513996977,38.74138210766328,1.0,1.0,1.0,1.15,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,62,hold,0.6639858132658756,39.40536792092915,1.0,1.0,1.0,0.65,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,63,hold,0.6653975900187579,40.07076551094791,1.0,1.0,1.0,0.2,13.5,6.0
thread,lax-background,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s333,64,hold,0.6646133647013657,40.735378875649275,1.0,1.0,1.0,0.45,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,1,hold,0.6548626381990903,0.6548626381990903,1.0,1.0,1.0,4.0,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,2,hold,0.5972951084191949,1.2521577466182852,1.0,1.0,1.0,22.35,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,3,hold,0.6661532065020555,1.9183109531203406,1.0,1.0,1.0,0.4,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,4,hold,0.6653194075144726,2.583630360634813,1.0,1.0,1.0,0.65,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,5,hold,0.6661013487289109,3.249731709363724,1.0,1.0,1.0,0.4,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,6,hold,0.6667273953701227,3.9164591047338466,1.0,1.0,1.0,0.2,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,7,hold,0.6660945627303996,4.582553667464246,1.0,1.0,1.0,0.4,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,8,hold,0.6667217315676035,5.24927539903185,1.0,1.0,1.0,0.2,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,9,hold,0.6660944196166045,5.915369818648455,1.0,1.0,1.0,0.4,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,10,hold,0.6653102328022538,6.580680051450709,1.0,1.0,1.0,0.65,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,11,hold,0.6662510547633138,7.2469311062140225,1.0,1.0,1.0,0.35,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,12,hold,0.6664080083087498,7.913339114522772,1.0,1.0,1.0,0.3,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,13,hold,0.6660941704890659,8.579433285011838,1.0,1.0,1.0,0.4,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,14,hold,0.6660941255591113,9.245527410570949,1.0,1.0,1.0,0.4,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,15,hold,0.6660939008337137,9.911621311404662,1.0,1.0,1.0,0.4,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,16,hold,0.666721474064,10.578342785468662,1.0,1.0,1.0,0.2,13.05,3.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,17,hold,0.6664075690749649,11.244750354543626,1.0,1.0,1.0,0.3,13.05,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,18,hold,0.5777513416790723,11.822501696222698,1.0,1.0,1.0,27.95,13.7,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,19,hold,0.5778984301661139,12.400400126388812,1.0,1.0,1.0,27.95,13.65,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,20,hold,0.5869482308448957,12.987348357233707,1.0,1.0,1.0,25.3,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,21,hold,0.6649079701254195,13.652256327359126,1.0,1.0,1.0,0.44999999999999996,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,22,hold,0.6653776829115989,14.317634010270725,1.0,1.0,1.0,0.3,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,23,hold,0.6656915927056268,14.983325602976352,1.0,1.0,1.0,0.2,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,24,hold,0.6649076210223246,15.648233223998677,1.0,1.0,1.0,0.45,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,25,hold,0.6652208284552339,16.31345405245391,1.0,1.0,1.0,0.35,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,26,hold,0.6650652251154272,16.978519277569337,1.0,1.0,1.0,0.4,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,27,hold,0.6642808121718367,17.642800089741172,1.0,1.0,1.0,0.65,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,28,hold,0.6652217387673167,18.30802182850849,1.0,1.0,1.0,0.35,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,29,hold,0.6656924003872524,18.973714228895744,1.0,1.0,1.0,0.2,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,30,hold,0.6652219047314136,19.63893613362716,1.0,1.0,1.0,0.35,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,31,hold,0.6619279532962243,20.300864086923383,1.0,1.0,1.0,1.4,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,32,hold,0.6636532221101195,20.964517309033504,1.0,1.0,1.0,0.85,13.4,12.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,33,hold,0.6656921932130937,21.630209502246597,1.0,1.0,1.0,0.2,13.4,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,34,hold,0.5783864813329569,22.208595983579553,1.0,1.0,1.0,27.75,13.700000000000001,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,35,hold,0.5726530751514578,22.78124905873101,1.0,1.0,1.0,28.45,14.9,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,36,hold,0.5690097632735582,23.35025882200457,1.0,1.0,1.0,28.3,16.3,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,37,hold,0.5648404630035837,23.915099285008154,1.0,1.0,1.0,28.55,17.45,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,38,hold,0.5632434173505392,24.47834270235869,1.0,1.0,1.0,28.400000000000002,18.15,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,39,hold,0.5623035685237647,25.040646270882455,1.0,1.0,1.0,28.7,18.15,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,40,hold,0.5651908785438082,25.605837149426264,1.0,1.0,1.0,28.25,17.65,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,41,hold,0.5741311011007895,26.179968250527054,1.0,1.0,1.0,25.4,17.65,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,42,hold,0.574760621508217,26.754728872035273,1.0,1.0,1.0,25.2,17.65,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,43,hold,0.5736821756458963,27.32841104768117,1.0,1.0,1.0,25.450000000000003,17.75,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,44,hold,0.5743099823313966,27.902721030012565,1.0,1.0,1.0,25.25,17.75,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,45,hold,0.5741522564603414,28.476873286472905,1.0,1.0,1.0,25.299999999999997,17.75,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,46,hold,0.6094770674612007,29.086350353934105,1.0,1.0,1.0,15.799999999999999,13.25,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,47,hold,0.6094770674612007,29.695827421395304,1.0,1.0,1.0,0.2,13.25,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,48,hold,0.6094770674612007,30.305304488856503,1.0,1.0,1.0,0.2,13.25,48.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,49,hold,0.6094770674612007,30.914781556317703,1.0,1.0,1.0,0.65,13.25,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,50,hold,0.5816148137505519,31.496396370068254,1.0,1.0,1.0,27.0,13.4,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,51,hold,0.616613961365617,32.11301033143387,1.0,1.0,1.0,15.75,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,52,hold,0.6647707039474877,32.77778103538136,1.0,1.0,1.0,0.4,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,53,hold,0.664143410815822,33.441924446197184,1.0,1.0,1.0,0.6,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,54,hold,0.6632013509480339,34.10512579714522,1.0,1.0,1.0,0.9,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,55,hold,0.6649268657556324,34.77005266290085,1.0,1.0,1.0,0.35,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,56,hold,0.665398141261494,35.43545080416234,1.0,1.0,1.0,0.2,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,57,hold,0.6653982200207074,36.10084902418305,1.0,1.0,1.0,0.2,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,58,hold,0.6559701565354317,36.75681918071848,1.0,1.0,1.0,3.1999999999999997,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,59,hold,0.6653817734731815,37.42220095419166,1.0,1.0,1.0,0.2,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,60,hold,0.6653818577625412,38.0875828119542,1.0,1.0,1.0,0.2,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,61,hold,0.6631841071548579,38.750766919109054,1.0,1.0,1.0,0.9,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,62,hold,0.6649258602105552,39.415692779319606,1.0,1.0,1.0,0.35,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,63,hold,0.664141897146036,40.079834676465644,1.0,1.0,1.0,0.6,13.5,6.0
thread,lax-background,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s444,64,hold,0.665396794542708,40.74523147100835,1.0,1.0,1.0,0.2,13.5,6.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,1,hold,0.6291561242492787,0.6291561242492787,1.0,1.0,1.0,12.1,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,2,hold,0.5962219800527828,1.2253781043020615,1.0,1.0,1.0,22.599999999999998,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,3,hold,0.6658137375267914,1.891191841828853,1.0,1.0,1.0,0.4,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,4,hold,0.6664367793444015,2.5576286211732544,1.0,1.0,1.0,0.2,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,5,hold,0.6664343070583527,3.224062928231607,1.0,1.0,1.0,0.2,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,6,hold,0.6651780508780296,3.889240979109637,1.0,1.0,1.0,0.6,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,7,hold,0.6648590515383963,4.5541000306480335,1.0,1.0,1.0,0.7,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,8,hold,0.665956716713827,5.220056747361861,1.0,1.0,1.0,0.35,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,9,hold,0.6664272199754089,5.88648396733727,1.0,1.0,1.0,0.2,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,10,hold,0.6659568392094817,6.552440806546752,1.0,1.0,1.0,0.35,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,11,hold,0.6664272315287239,7.218868038075476,1.0,1.0,1.0,0.2,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,12,hold,0.6664275090901042,7.88529554716558,1.0,1.0,1.0,0.2,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,13,hold,0.6664277765882067,8.551723323753787,1.0,1.0,1.0,0.2,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,14,hold,0.6659571009088685,9.217680424662657,1.0,1.0,1.0,0.35,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,15,hold,0.6664277081409415,9.884108132803599,1.0,1.0,1.0,0.2,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,16,hold,0.6656433960094417,10.54975152881304,1.0,1.0,1.0,0.45,13.149999999999999,3.0
thread,lax-background,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_lax-background_best_fixed_s555,17,hold,0.6664277885490784,11.21617931736212,1.0,1.0,1.0,0.2,13.149999999999999,12.0
